,index,dataset,time_predicted_mean
317,dvcb,dataset_41_glass,54.764054510328506
318,dvcb,dataset_43_haberman,75.65566407309637
319,dvcb,dataset_53_heart_statlog,68.72778283225165
320,dvcb,dataset_54_vehicle,506.07220644421045
321,dvcb,dataset_8_liver_disorders,126.06383265389337
322,dvcb,debutanizer,5854.647896422281
323,dvcb,disclosure_x_bias,279.6441465748681
324,dvcb,fri_c0_1000_25,726.6329062514835
325,dvcb,fri_c0_100_25,24.24590187602573
326,dvcb,fri_c0_250_10,49.967392179701065
327,dvcb,fri_c1_1000_5,662.34228515625
328,dvcb,fri_c1_100_10,20.921807792451645
329,dvcb,fri_c1_100_5,20.98432943556044
330,dvcb,fri_c1_250_10,54.85989072587755
331,dvcb,fri_c1_250_5,78.6804169813792
332,dvcb,fri_c1_500_25,209.60676640934415
333,dvcb,fri_c2_1000_10,914.9310394128164
334,dvcb,fri_c2_250_10,53.006652726067436
335,dvcb,fri_c2_500_5,338.40114373630945
336,dvcb,fri_c3_1000_10,777.1141137811873
337,dvcb,fri_c3_1000_5,536.0565299987793
338,dvcb,fri_c3_250_25,83.74596948093838
339,dvcb,fri_c3_250_5,72.16943041483562
340,dvcb,fri_c3_500_10,196.80485579702588
341,dvcb,fri_c3_500_5,293.85531038708154
342,dvcb,fri_c4_1000_100,910.6154851383633
343,dvcb,fri_c4_1000_25,604.920718855328
344,dvcb,fri_c4_250_10,85.46697489420573
345,dvcb,fri_c4_250_25,58.90588974952698
346,dvcb,fri_c4_500_25,270.9222399128808
347,dvcb,generated_10dim_10cl,562.7366089026133
348,dvcb,generated_10dim_30cl,885.6653655634987
349,dvcb,generated_2dim_10cl,513.8349678516388
350,dvcb,generated_2dim_30cl,577.06419995096
351,dvcb,heart_h,69.06428419219122
352,dvcb,heart_long_beach,54.01037655936347
353,dvcb,heart_switzerland,26.959434032440186
354,dvcb,immunotherapy,10.805161184734768
355,dvcb,iris,31.720584895875717
356,dvcb,leaf,122.35734158092075
357,dvcb,mu284,79.94850357373555
358,dvcb,oil_spill,880.3865881496006
359,dvcb,parkinsons,56.328809605704414
360,dvcb,pathogen_survey_dataset,680.8945500850677
361,dvcb,planning_relax,48.415449910693695
362,dvcb,pm10,275.4403755929735
363,dvcb,pollen,17168.047660483255
364,dvcb,prnn_crabs,25.33042181862725
365,dvcb,prnn_fglass,43.08849567837186
366,dvcb,quake,7175.445925341712
367,dvcb,rmftsa_ctoarrivals,69.48061445024278
368,dvcb,rmftsa_sleepdata,197.75088098314075
369,dvcb,sales_transactions,488.05177850193445
370,dvcb,seeds,34.924461417728
371,dvcb,seismic_bumps,24.71790952152676
372,dvcb,steel_plates_fault,5022.374665445752
373,dvcb,transplant,20.449915409088135
374,dvcb,user_knowledge,65.05144866307576
375,dvcb,vertebra_column,79.22948633299933
376,dvcb,volcanoes_a2,2008.2081807719337
377,dvcb,volcanoes_a3,1482.518500910865
378,dvcb,volcanoes_a4,1777.0063172446357
379,dvcb,volcanoes_e1,826.4084712134468
380,dvcb,volcanoes_e2,756.0669767326779
381,dvcb,volcanoes_e3,1119.848811758889
382,dvcb,volcanoes_e4,1025.7934845023685
383,dvcb,volcanoes_e5,1025.9079526000553
384,dvcb,vowel,1309.3886561923557
385,dvcb,wholesale_customers,178.04438172446356
386,dvcb,wine_quality_red,1490.12360713217
387,dvcb,yagoSchema_ttl,37.871685107549034
388,generalized_dunn_13,Concrete_Data,131.7861569457584
389,generalized_dunn_13,HappinessRank_2015,37.4725821548038
390,generalized_dunn_13,ICU,48.59696788258023
391,generalized_dunn_13,ParkinsonSpeechDataset,144.3838894367218
392,generalized_dunn_13,analcatdata_lawsuit,27.958479086558025
393,generalized_dunn_13,analcatdata_vineyard,41.54745570818583
394,generalized_dunn_13,analcatdata_wildcat,0.0
395,generalized_dunn_13,arsenic_female_bladder,23.778982162475586
396,generalized_dunn_13,arsenic_male_bladder,80.71656987402174
397,generalized_dunn_13,arsenic_male_lung,88.87146059672038
398,generalized_dunn_13,autoUniv_au7_1100,235.680534919103
399,generalized_dunn_13,autoUniv_au7_500,243.45519651307
400,generalized_dunn_13,autoUniv_au7_700,101.78075419531928
401,generalized_dunn_13,badges2,0.0
402,generalized_dunn_13,banknote_authentication,215.10726205507913
403,generalized_dunn_13,boston_corrected,144.1691685517629
404,generalized_dunn_13,breast_tissue,75.26907788382636
405,generalized_dunn_13,chscase_census2,82.52882369359334
406,generalized_dunn_13,chscase_census6,51.23634703954061
407,generalized_dunn_13,collins,90.61818340089586
408,generalized_dunn_13,dataset_185_yeast,282.76708409521314
409,generalized_dunn_13,dataset_187_abalone,2449.502379179001
410,generalized_dunn_13,dataset_18_mfeat_morphological,459.2631225321028
411,generalized_dunn_13,dataset_2181_auto_price,169.30388840039572
412,generalized_dunn_13,dataset_36_segment,643.9366518126594
413,generalized_dunn_13,dataset_39_ecoli,0.0
414,generalized_dunn_13,dataset_41_glass,13.009382035997179
415,generalized_dunn_13,dataset_43_haberman,0.7178574932946098
416,generalized_dunn_13,dataset_53_heart_statlog,39.9893470870124
417,generalized_dunn_13,dataset_54_vehicle,87.56136189566718
418,generalized_dunn_13,dataset_8_liver_disorders,17.485802862379288
419,generalized_dunn_13,debutanizer,1202.1954005029465
420,generalized_dunn_13,disclosure_x_bias,128.8799143102434
421,generalized_dunn_13,fri_c0_1000_25,381.970948987537
422,generalized_dunn_13,fri_c0_100_25,21.96843541993035
423,generalized_dunn_13,fri_c0_250_10,19.68904407819112
424,generalized_dunn_13,fri_c1_1000_5,364.7112554444207
425,generalized_dunn_13,fri_c1_100_10,28.396288368437027
426,generalized_dunn_13,fri_c1_100_5,36.16642289691501
427,generalized_dunn_13,fri_c1_250_10,43.504150787989296
428,generalized_dunn_13,fri_c1_250_5,83.1396223174201
429,generalized_dunn_13,fri_c1_500_25,145.93201287587485
430,generalized_dunn_13,fri_c2_1000_10,794.300063000785
431,generalized_dunn_13,fri_c2_250_10,53.53004781405131
432,generalized_dunn_13,fri_c2_500_5,253.19632951418558
433,generalized_dunn_13,fri_c3_1000_10,1195.7646953529782
434,generalized_dunn_13,fri_c3_1000_5,460.36475059721204
435,generalized_dunn_13,fri_c3_250_25,43.6295432249705
436,generalized_dunn_13,fri_c3_250_5,63.75632357597351
437,generalized_dunn_13,fri_c3_500_10,88.28716680738661
438,generalized_dunn_13,fri_c3_500_5,67.42076264487372
439,generalized_dunn_13,fri_c4_1000_100,407.75582734743756
440,generalized_dunn_13,fri_c4_1000_25,354.22264287206855
441,generalized_dunn_13,fri_c4_250_10,39.84874436590407
442,generalized_dunn_13,fri_c4_250_25,101.86988292800055
443,generalized_dunn_13,fri_c4_500_25,218.9521850215064
444,generalized_dunn_13,generated_10dim_10cl,202.739542166392
445,generalized_dunn_13,generated_10dim_30cl,118.52243468496535
